lane,event,start_us,end_us,detail
"tile 0,3 core",ACTIVE,6326.205975,6326.209976,cycles 131256009..131256012 (4 cyc)
"tile 0,3 core",ACTIVE,6326.208976,6326.244981,cycles 131256012..131256047 (36 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6326.243980,6326.244981,cycles 131256047..131256047 (1 cyc)
"tile 0,3 core",ACTIVE,6326.243980,6326.254982,cycles 131256047..131256057 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6326.253982,6326.254982,cycles 131256057..131256057 (1 cyc)
"tile 0,3 core",ACTIVE,6326.253982,6326.304989,cycles 131256057..131256107 (51 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6326.303988,6326.304989,cycles 131256107..131256107 (1 cyc)
"tile 0,3 core",ACTIVE,6326.303988,6326.314990,cycles 131256107..131256117 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6326.313990,6326.314990,cycles 131256117..131256117 (1 cyc)
"tile 0,3 core",ACTIVE,6326.313990,6326.334993,cycles 131256117..131256137 (21 cyc)
"tile 0,3 core",ACTIVE,6326.333992,6326.334993,cycles 131256137..131256137 (1 cyc)
"tile 0,3 core",ACTIVE,6326.333992,6326.335993,cycles 131256137..131256138 (2 cyc)
"tile 0,3 core",ACTIVE,6326.334993,6326.336993,cycles 131256138..131256139 (2 cyc)
"tile 0,3 core",ACTIVE,6326.335993,6326.337993,cycles 131256139..131256140 (2 cyc)
"tile 0,3 core",ACTIVE,6326.336993,6326.338993,cycles 131256140..131256141 (2 cyc)
"tile 0,3 core",ACTIVE,6326.337993,6326.340993,cycles 131256141..131256143 (3 cyc)
"tile 0,3 core",ACTIVE,6326.339993,6326.341994,cycles 131256143..131256144 (2 cyc)
"tile 0,3 core",ACTIVE,6326.340993,6326.342994,cycles 131256144..131256145 (2 cyc)
"tile 0,3 core",ACTIVE,6326.341994,6326.343994,cycles 131256145..131256146 (2 cyc)
"tile 0,3 core",ACTIVE,6326.342994,6326.344994,cycles 131256146..131256147 (2 cyc)
"tile 0,3 core",ACTIVE,6326.343994,6326.346994,cycles 131256147..131256149 (3 cyc)
"tile 0,3 core",ACTIVE,6326.345994,6326.350995,cycles 131256149..131256153 (5 cyc)
"tile 0,3 core",ACTIVE,6326.349995,6326.350995,cycles 131256153..131256153 (1 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6326.349995,6326.350995,cycles 131256153..131256153 (1 cyc)
"tile 0,3 core",ACTIVE,6326.349995,6326.351995,cycles 131256153..131256154 (2 cyc)
"tile 0,3 core",ACTIVE,6326.350995,6326.351995,cycles 131256154..131256154 (1 cyc)
"tile 0,3 core",ACTIVE,6326.350995,6326.352995,cycles 131256154..131256155 (2 cyc)
"tile 0,3 core",ACTIVE,6326.351995,6326.353995,cycles 131256155..131256156 (2 cyc)
"tile 0,3 core",ACTIVE,6326.352995,6326.354995,cycles 131256156..131256157 (2 cyc)
"tile 0,3 core",ACTIVE,6326.353995,6326.355995,cycles 131256157..131256158 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6326.354995,6326.355995,cycles 131256158..131256158 (1 cyc)
"tile 0,3 core",ACTIVE,6326.354995,6326.355995,cycles 131256158..131256158 (1 cyc)
"tile 0,3 core",ACTIVE,6326.354995,6326.356996,cycles 131256158..131256159 (2 cyc)
"tile 0,3 core",ACTIVE,6326.355995,6326.357996,cycles 131256159..131256160 (2 cyc)
"tile 0,3 core",ACTIVE,6326.356996,6326.358996,cycles 131256160..131256161 (2 cyc)
"tile 0,3 core",ACTIVE,6326.357996,6326.359996,cycles 131256161..131256162 (2 cyc)
"tile 0,3 core",ACTIVE,6326.358996,6326.360996,cycles 131256162..131256163 (2 cyc)
"tile 0,3 core",ACTIVE,6326.359996,6326.361996,cycles 131256163..131256164 (2 cyc)
"tile 0,3 core",ACTIVE,6326.360996,6326.363996,cycles 131256164..131256166 (3 cyc)
"tile 0,3 core",ACTIVE,6326.362996,6326.363996,cycles 131256166..131256166 (1 cyc)
"tile 0,3 core",ACTIVE,6326.362996,6326.397001,cycles 131256166..131256199 (34 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6326.396001,6326.715043,cycles 131256199..131256517 (319 cyc)
"tile 0,3 core",ACTIVE,6326.714043,6326.725045,cycles 131256517..131256527 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6326.724044,6326.725045,cycles 131256527..131256527 (1 cyc)
"tile 0,3 core",ACTIVE,6326.724044,6326.774051,cycles 131256527..131256576 (50 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6326.773051,6326.774051,cycles 131256576..131256576 (1 cyc)
"tile 0,3 core",ACTIVE,6326.773051,6326.784052,cycles 131256576..131256586 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6326.783052,6326.784052,cycles 131256586..131256586 (1 cyc)
"tile 0,3 core",ACTIVE,6326.783052,6326.834059,cycles 131256586..131256636 (51 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6326.833059,6328.922337,cycles 131256636..131258724 (2089 cyc)
"tile 0,3 core",ACTIVE,6328.921337,6328.932338,cycles 131258724..131258734 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6328.931338,6328.932338,cycles 131258734..131258734 (1 cyc)
"tile 0,3 core",ACTIVE,6328.931338,6328.981345,cycles 131258734..131258783 (50 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6328.980345,6328.981345,cycles 131258783..131258783 (1 cyc)
"tile 0,3 core",ACTIVE,6328.980345,6328.991346,cycles 131258783..131258793 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6328.990346,6328.991346,cycles 131258793..131258793 (1 cyc)
"tile 0,3 core",ACTIVE,6328.990346,6329.041353,cycles 131258793..131258843 (51 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.040353,6329.674437,cycles 131258843..131259476 (634 cyc)
"tile 0,3 core",ACTIVE,6329.673437,6329.684438,cycles 131259476..131259486 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.683438,6329.684438,cycles 131259486..131259486 (1 cyc)
"tile 0,3 core",ACTIVE,6329.683438,6329.733445,cycles 131259486..131259535 (50 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.732445,6329.733445,cycles 131259535..131259535 (1 cyc)
"tile 0,3 core",ACTIVE,6329.732445,6329.743446,cycles 131259535..131259545 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.742446,6329.743446,cycles 131259545..131259545 (1 cyc)
"tile 0,3 core",ACTIVE,6329.742446,6329.754448,cycles 131259545..131259556 (12 cyc)
"tile 0,3 core",ACTIVE,6329.753448,6329.757448,cycles 131259556..131259559 (4 cyc)
"tile 0,3 core",ACTIVE,6329.756448,6329.792453,cycles 131259559..131259594 (36 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.791453,6329.792453,cycles 131259594..131259594 (1 cyc)
"tile 0,3 core",ACTIVE,6329.791453,6329.802454,cycles 131259594..131259604 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.801454,6329.802454,cycles 131259604..131259604 (1 cyc)
"tile 0,3 core",ACTIVE,6329.801454,6329.852461,cycles 131259604..131259654 (51 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.851461,6329.883465,cycles 131259654..131259685 (32 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.882465,6329.883465,cycles 131259685..131259685 (1 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.882465,6329.884465,cycles 131259685..131259686 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.883465,6329.885465,cycles 131259686..131259687 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.884465,6329.886465,cycles 131259687..131259688 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.885465,6329.887465,cycles 131259688..131259689 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.886465,6329.888466,cycles 131259689..131259690 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.887465,6329.889466,cycles 131259690..131259691 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.888466,6329.890466,cycles 131259691..131259692 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.889466,6329.891466,cycles 131259692..131259693 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.890466,6329.892466,cycles 131259693..131259694 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.891466,6329.894466,cycles 131259694..131259696 (3 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.893466,6329.898467,cycles 131259696..131259700 (5 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.897467,6329.901467,cycles 131259700..131259703 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.900467,6329.901467,cycles 131259703..131259703 (1 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.900467,6329.902467,cycles 131259703..131259704 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.901467,6329.903468,cycles 131259704..131259705 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.902467,6329.904468,cycles 131259705..131259706 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.903468,6329.905468,cycles 131259706..131259707 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.904468,6329.906468,cycles 131259707..131259708 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.905468,6329.907468,cycles 131259708..131259709 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.906468,6329.908468,cycles 131259709..131259710 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.907468,6329.910468,cycles 131259710..131259712 (3 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.909468,6329.911469,cycles 131259712..131259713 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.910468,6329.912469,cycles 131259713..131259714 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.911469,6329.913469,cycles 131259714..131259715 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.912469,6329.914469,cycles 131259715..131259716 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.913469,6329.914469,cycles 131259716..131259716 (1 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6329.913469,6330.364529,cycles 131259716..131260166 (451 cyc)
"tile 0,3 core",ACTIVE,6330.363529,6330.374530,cycles 131260166..131260176 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6330.373530,6330.374530,cycles 131260176..131260176 (1 cyc)
"tile 0,3 core",ACTIVE,6330.373530,6330.423537,cycles 131260176..131260225 (50 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6330.422537,6330.423537,cycles 131260225..131260225 (1 cyc)
"tile 0,3 core",ACTIVE,6330.422537,6330.433538,cycles 131260225..131260235 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6330.432538,6330.433538,cycles 131260235..131260235 (1 cyc)
"tile 0,3 core",ACTIVE,6330.432538,6330.483545,cycles 131260235..131260285 (51 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6330.482545,6332.526817,cycles 131260285..131262328 (2044 cyc)
"tile 0,3 core",ACTIVE,6332.525817,6332.536818,cycles 131262328..131262338 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6332.535818,6332.536818,cycles 131262338..131262338 (1 cyc)
"tile 0,3 core",ACTIVE,6332.535818,6332.585825,cycles 131262338..131262387 (50 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6332.584824,6332.585825,cycles 131262387..131262387 (1 cyc)
"tile 0,3 core",ACTIVE,6332.584824,6332.595826,cycles 131262387..131262397 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6332.594826,6332.595826,cycles 131262397..131262397 (1 cyc)
"tile 0,3 core",ACTIVE,6332.594826,6332.645833,cycles 131262397..131262447 (51 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6332.644832,6332.943872,cycles 131262447..131262745 (299 cyc)
"tile 0,3 core",ACTIVE,6332.942872,6332.953874,cycles 131262745..131262755 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6332.952873,6332.953874,cycles 131262755..131262755 (1 cyc)
"tile 0,3 core",ACTIVE,6332.952873,6333.002880,cycles 131262755..131262804 (50 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.001880,6333.002880,cycles 131262804..131262804 (1 cyc)
"tile 0,3 core",ACTIVE,6333.001880,6333.012881,cycles 131262804..131262814 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.011881,6333.012881,cycles 131262814..131262814 (1 cyc)
"tile 0,3 core",ACTIVE,6333.011881,6333.062888,cycles 131262814..131262864 (51 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.061888,6333.257914,cycles 131262864..131263059 (196 cyc)
"tile 0,3 core",ACTIVE,6333.256914,6333.267915,cycles 131263059..131263069 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.266915,6333.267915,cycles 131263069..131263069 (1 cyc)
"tile 0,3 core",ACTIVE,6333.266915,6333.316922,cycles 131263069..131263118 (50 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.315922,6333.316922,cycles 131263118..131263118 (1 cyc)
"tile 0,3 core",ACTIVE,6333.315922,6333.326923,cycles 131263118..131263128 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.325923,6333.326923,cycles 131263128..131263128 (1 cyc)
"tile 0,3 core",ACTIVE,6333.325923,6333.337925,cycles 131263128..131263139 (12 cyc)
"tile 0,3 core",ACTIVE,6333.336925,6333.340925,cycles 131263139..131263142 (4 cyc)
"tile 0,3 core",ACTIVE,6333.339925,6333.375930,cycles 131263142..131263177 (36 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.374930,6333.375930,cycles 131263177..131263177 (1 cyc)
"tile 0,3 core",ACTIVE,6333.374930,6333.385931,cycles 131263177..131263187 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.384931,6333.385931,cycles 131263187..131263187 (1 cyc)
"tile 0,3 core",ACTIVE,6333.384931,6333.435938,cycles 131263187..131263237 (51 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.434938,6333.466942,cycles 131263237..131263268 (32 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.465942,6333.466942,cycles 131263268..131263268 (1 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.465942,6333.467942,cycles 131263268..131263269 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.466942,6333.468942,cycles 131263269..131263270 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.467942,6333.469942,cycles 131263270..131263271 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.468942,6333.470942,cycles 131263271..131263272 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.469942,6333.471942,cycles 131263272..131263273 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.470942,6333.472943,cycles 131263273..131263274 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.471942,6333.473943,cycles 131263274..131263275 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.472943,6333.474943,cycles 131263275..131263276 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.473943,6333.475943,cycles 131263276..131263277 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.474943,6333.477943,cycles 131263277..131263279 (3 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.476943,6333.481944,cycles 131263279..131263283 (5 cyc)
"tile 0,3 core",ACTIVE,6333.480944,6333.484944,cycles 131263283..131263286 (4 cyc)
"tile 0,3 core",ACTIVE,6333.483944,6333.484944,cycles 131263286..131263286 (1 cyc)
"tile 0,3 core",ACTIVE,6333.483944,6333.485944,cycles 131263286..131263287 (2 cyc)
"tile 0,3 core",ACTIVE,6333.484944,6333.486944,cycles 131263287..131263288 (2 cyc)
"tile 0,3 core",ACTIVE,6333.485944,6333.487945,cycles 131263288..131263289 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.486944,6333.487945,cycles 131263289..131263289 (1 cyc)
"tile 0,3 core",ACTIVE,6333.486944,6333.487945,cycles 131263289..131263289 (1 cyc)
"tile 0,3 core",ACTIVE,6333.486944,6333.488945,cycles 131263289..131263290 (2 cyc)
"tile 0,3 core",ACTIVE,6333.487945,6333.489945,cycles 131263290..131263291 (2 cyc)
"tile 0,3 core",ACTIVE,6333.488945,6333.490945,cycles 131263291..131263292 (2 cyc)
"tile 0,3 core",ACTIVE,6333.489945,6333.492945,cycles 131263292..131263294 (3 cyc)
"tile 0,3 core",ACTIVE,6333.491945,6333.493945,cycles 131263294..131263295 (2 cyc)
"tile 0,3 core",ACTIVE,6333.492945,6333.494946,cycles 131263295..131263296 (2 cyc)
"tile 0,3 core",ACTIVE,6333.493945,6333.495946,cycles 131263296..131263297 (2 cyc)
"tile 0,3 core",ACTIVE,6333.494946,6333.496946,cycles 131263297..131263298 (2 cyc)
"tile 0,3 core",ACTIVE,6333.495946,6333.496946,cycles 131263298..131263298 (1 cyc)
"tile 0,3 core",ACTIVE,6333.495946,6333.526950,cycles 131263298..131263328 (31 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.525950,6333.526950,cycles 131263328..131263328 (1 cyc)
"tile 0,3 core",ACTIVE,6333.525950,6333.536951,cycles 131263328..131263338 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.535951,6333.536951,cycles 131263338..131263338 (1 cyc)
"tile 0,3 core",ACTIVE,6333.535951,6333.586958,cycles 131263338..131263388 (51 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.585958,6333.637965,cycles 131263388..131263439 (52 cyc)
"tile 0,3 core",ACTIVE,6333.636964,6333.647966,cycles 131263439..131263449 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.646966,6333.647966,cycles 131263449..131263449 (1 cyc)
"tile 0,3 core",ACTIVE,6333.646966,6333.696972,cycles 131263449..131263498 (50 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.695972,6333.696972,cycles 131263498..131263498 (1 cyc)
"tile 0,3 core",ACTIVE,6333.695972,6333.706974,cycles 131263498..131263508 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.705974,6333.706974,cycles 131263508..131263508 (1 cyc)
"tile 0,3 core",ACTIVE,6333.705974,6333.756980,cycles 131263508..131263558 (51 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.755980,6333.819989,cycles 131263558..131263621 (64 cyc)
"tile 0,3 core",ACTIVE,6333.818989,6333.829990,cycles 131263621..131263631 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.828990,6333.829990,cycles 131263631..131263631 (1 cyc)
"tile 0,3 core",ACTIVE,6333.828990,6333.878997,cycles 131263631..131263680 (50 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.877997,6333.878997,cycles 131263680..131263680 (1 cyc)
"tile 0,3 core",ACTIVE,6333.877997,6333.888998,cycles 131263680..131263690 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.887998,6333.888998,cycles 131263690..131263690 (1 cyc)
"tile 0,3 core",ACTIVE,6333.887998,6333.939005,cycles 131263690..131263740 (51 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6333.938005,6334.038018,cycles 131263740..131263839 (100 cyc)
"tile 0,3 core",ACTIVE,6334.037018,6334.048019,cycles 131263839..131263849 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.047019,6334.048019,cycles 131263849..131263849 (1 cyc)
"tile 0,3 core",ACTIVE,6334.047019,6334.097026,cycles 131263849..131263898 (50 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.096026,6334.097026,cycles 131263898..131263898 (1 cyc)
"tile 0,3 core",ACTIVE,6334.096026,6334.107027,cycles 131263898..131263908 (11 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.106027,6334.107027,cycles 131263908..131263908 (1 cyc)
"tile 0,3 core",ACTIVE,6334.106027,6334.118028,cycles 131263908..131263919 (12 cyc)
"tile 0,3 core",ACTIVE,6334.117028,6334.121029,cycles 131263919..131263922 (4 cyc)
"tile 0,3 core",ACTIVE,6334.120029,6334.156034,cycles 131263922..131263957 (36 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.155033,6334.251046,cycles 131263957..131264052 (96 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.250046,6334.251046,cycles 131264052..131264052 (1 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.250046,6334.252046,cycles 131264052..131264053 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.251046,6334.253046,cycles 131264053..131264054 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.252046,6334.254047,cycles 131264054..131264055 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.253046,6334.255047,cycles 131264055..131264056 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.254047,6334.256047,cycles 131264056..131264057 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.255047,6334.257047,cycles 131264057..131264058 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.256047,6334.258047,cycles 131264058..131264059 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.257047,6334.259047,cycles 131264059..131264060 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.258047,6334.261047,cycles 131264060..131264062 (3 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.260047,6334.263048,cycles 131264062..131264064 (3 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.262048,6334.267048,cycles 131264064..131264068 (5 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.266048,6334.270049,cycles 131264068..131264071 (4 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.269049,6334.270049,cycles 131264071..131264071 (1 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.269049,6334.271049,cycles 131264071..131264072 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.270049,6334.271049,cycles 131264072..131264072 (1 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.270049,6334.272049,cycles 131264072..131264073 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.271049,6334.273049,cycles 131264073..131264074 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.272049,6334.274049,cycles 131264074..131264075 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.273049,6334.276049,cycles 131264075..131264077 (3 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.275049,6334.277050,cycles 131264077..131264078 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.276049,6334.290051,cycles 131264078..131264091 (14 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.289051,6334.291051,cycles 131264091..131264092 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.290051,6334.308054,cycles 131264092..131264109 (18 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.307054,6334.309054,cycles 131264109..131264110 (2 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.308054,6334.326056,cycles 131264110..131264127 (18 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.325056,6334.326056,cycles 131264127..131264127 (1 cyc)
"tile 0,3 core",ACTIVE|LOCK_STALL,6334.325056,6360.927597,cycles 131264127..131290725 (26599 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,5905.974045,5906.099062,cycles 130835833..130835957 (125 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,5906.098062,6178.098263,cycles 130835957..131107920 (271964 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,6178.097263,6178.108265,cycles 131107920..131107930 (11 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,6178.107264,6178.108265,cycles 131107930..131107930 (1 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,6178.107264,6178.158271,cycles 131107930..131107980 (51 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,6178.157271,6178.158271,cycles 131107980..131107980 (1 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,6178.157271,6178.168273,cycles 131107980..131107990 (11 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,6178.167272,6178.168273,cycles 131107990..131107990 (1 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,6178.167272,6178.217279,cycles 131107990..131108039 (50 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,6178.216279,6178.409305,cycles 131108039..131108231 (193 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,6178.408305,6178.419306,cycles 131108231..131108241 (11 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,6178.418306,6178.419306,cycles 131108241..131108241 (1 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,6178.418306,6178.469313,cycles 131108241..131108291 (51 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,6178.468313,6178.469313,cycles 131108291..131108291 (1 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,6178.468313,6178.479314,cycles 131108291..131108301 (11 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,6178.478314,6178.479314,cycles 131108301..131108301 (1 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,6178.478314,6178.528321,cycles 131108301..131108350 (50 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,6178.527320,6178.562325,cycles 131108350..131108384 (35 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,6178.561325,6178.572326,cycles 131108384..131108394 (11 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,6178.571326,6178.572326,cycles 131108394..131108394 (1 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,6178.571326,6178.622333,cycles 131108394..131108444 (51 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,6178.621333,6230.118187,cycles 131108444..131159933 (51490 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,6230.117187,6230.128188,cycles 131159933..131159943 (11 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,6230.127188,6230.128188,cycles 131159943..131159943 (1 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,6230.127188,6230.177195,cycles 131159943..131159992 (50 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,6230.176195,6230.177195,cycles 131159992..131159992 (1 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,6230.176195,6230.187196,cycles 131159992..131160002 (11 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,6230.186196,6230.187196,cycles 131160002..131160002 (1 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,6230.186196,6230.237203,cycles 131160002..131160052 (51 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,6230.236202,6230.429228,cycles 131160052..131160244 (193 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,6230.428228,6230.439230,cycles 131160244..131160254 (11 cyc)
"tile 0,3 east master 1",PORT_IDLE_0,6230.438229,6230.439230,cycles 131160254..131160254 (1 cyc)
